# --------------------------------------------------
# nrow : 1837
# ncol : 15
# author : Julien Lerat, CSIRO Enviromment
# description : Main towns
# reference : Lerat and Vaze (2024), Nature, submitted
# time_generated : 2024-12-02 16:29:33
# --------------------------------------------------
UCL_CODE21,NAME,SSR_CODE21,SSR_NAME21,SOS_CODE21,SOS_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,xcoord,ycoord,POPULATION_MIN
522029,Herne Hill,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.34980,https://linked.data.gov.au/dataset/asgsed3/UCL/522029,116.02016,-31.82659,499.00000
522030,Jerramungup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.04270,https://linked.data.gov.au/dataset/asgsed3/UCL/522030,118.91586,-33.95058,499.00000
522031,Jigalong,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,14.42400,https://linked.data.gov.au/dataset/asgsed3/UCL/522031,120.78073,-23.35725,499.00000
522032,Kalumburu,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.04750,https://linked.data.gov.au/dataset/asgsed3/UCL/522032,126.64128,-14.29452,499.00000
522033,Kendenup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.34630,https://linked.data.gov.au/dataset/asgsed3/UCL/522033,117.61895,-34.48497,499.00000
522034,Kiwirrkurra,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,29.53410,https://linked.data.gov.au/dataset/asgsed3/UCL/522034,127.75775,-22.82788,499.00000
522035,Kondinin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.90790,https://linked.data.gov.au/dataset/asgsed3/UCL/522035,118.26941,-32.49388,499.00000
522036,Koorda,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,7.22320,https://linked.data.gov.au/dataset/asgsed3/UCL/522036,117.48061,-30.81768,499.00000
522037,Kulin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.76840,https://linked.data.gov.au/dataset/asgsed3/UCL/522037,118.16166,-32.66877,499.00000
522038,Lake Grace,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.88700,https://linked.data.gov.au/dataset/asgsed3/UCL/522038,118.46404,-33.10201,499.00000
522039,Laverton,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,11.69310,https://linked.data.gov.au/dataset/asgsed3/UCL/522039,122.41900,-28.62346,499.00000
522040,Ledge Point,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.05920,https://linked.data.gov.au/dataset/asgsed3/UCL/522040,115.37545,-31.10375,499.00000
522041,Leeman,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,7.93710,https://linked.data.gov.au/dataset/asgsed3/UCL/522041,114.98681,-29.95660,499.00000
522042,Leinster,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.96950,https://linked.data.gov.au/dataset/asgsed3/UCL/522042,120.70091,-27.91207,499.00000
522043,Looma,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,40.44190,https://linked.data.gov.au/dataset/asgsed3/UCL/522043,124.12152,-18.05057,499.00000
522044,Marble Bar,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.27400,https://linked.data.gov.au/dataset/asgsed3/UCL/522044,119.74357,-21.17124,499.00000
522045,Mindibungu,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,11.66000,https://linked.data.gov.au/dataset/asgsed3/UCL/522045,127.66327,-19.55288,499.00000
522046,Mingenew,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.58290,https://linked.data.gov.au/dataset/asgsed3/UCL/522046,115.44758,-29.19607,499.00000
522047,Morawa,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.25130,https://linked.data.gov.au/dataset/asgsed3/UCL/522047,116.01529,-29.20700,499.00000
522048,Mukinbudin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.14530,https://linked.data.gov.au/dataset/asgsed3/UCL/522048,118.20731,-30.91739,499.00000
522049,Mullewa,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.91090,https://linked.data.gov.au/dataset/asgsed3/UCL/522049,115.51137,-28.54050,499.00000
522050,Narembeen,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.20940,https://linked.data.gov.au/dataset/asgsed3/UCL/522050,118.39456,-32.06413,499.00000
522051,North Dandalup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.73200,https://linked.data.gov.au/dataset/asgsed3/UCL/522051,115.96527,-32.51444,499.00000
522052,Nullagine,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.57760,https://linked.data.gov.au/dataset/asgsed3/UCL/522052,120.10686,-21.89006,499.00000
522053,Papulankutja,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.35990,https://linked.data.gov.au/dataset/asgsed3/UCL/522053,128.27941,-25.99149,499.00000
522054,Perenjori,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.82680,https://linked.data.gov.au/dataset/asgsed3/UCL/522054,116.28223,-29.43319,499.00000
522055,Point Samson,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.69190,https://linked.data.gov.au/dataset/asgsed3/UCL/522055,117.19542,-20.63061,499.00000
522056,Ravensthorpe,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.02250,https://linked.data.gov.au/dataset/asgsed3/UCL/522056,120.05403,-33.58194,499.00000
522057,Rottnest Island,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,19.22390,https://linked.data.gov.au/dataset/asgsed3/UCL/522057,115.51268,-32.00639,499.00000
522058,Tambellup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,5.41240,https://linked.data.gov.au/dataset/asgsed3/UCL/522058,117.63348,-34.04329,499.00000
522059,Three Springs,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.06830,https://linked.data.gov.au/dataset/asgsed3/UCL/522059,115.76280,-29.53434,499.00000
522060,Tjuntjuntjara,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.54150,https://linked.data.gov.au/dataset/asgsed3/UCL/522060,127.09860,-29.34025,499.00000
522061,Walpole,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.52560,https://linked.data.gov.au/dataset/asgsed3/UCL/522061,116.72557,-34.97636,499.00000
522062,Wangkatjungka,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.11460,https://linked.data.gov.au/dataset/asgsed3/UCL/522062,125.92679,-18.88930,499.00000
522063,Warakurna,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.03670,https://linked.data.gov.au/dataset/asgsed3/UCL/522063,128.28486,-24.99890,499.00000
522064,Warmun,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,20.26240,https://linked.data.gov.au/dataset/asgsed3/UCL/522064,128.22362,-17.02653,499.00000
522065,Wickepin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.33170,https://linked.data.gov.au/dataset/asgsed3/UCL/522065,117.50149,-32.78251,499.00000
522066,Williams,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.68760,https://linked.data.gov.au/dataset/asgsed3/UCL/522066,116.88369,-33.02596,499.00000
522067,Wiluna,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.22110,https://linked.data.gov.au/dataset/asgsed3/UCL/522067,120.21877,-26.59476,499.00000
522068,Wooroloo,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,7.12760,https://linked.data.gov.au/dataset/asgsed3/UCL/522068,116.32642,-31.79924,499.00000
522069,Wyalkatchem,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.99440,https://linked.data.gov.au/dataset/asgsed3/UCL/522069,117.38196,-31.17715,499.00000
522070,Yarloop,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.29760,https://linked.data.gov.au/dataset/asgsed3/UCL/522070,115.90657,-32.94965,499.00000
522071,Yungngora,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.75610,https://linked.data.gov.au/dataset/asgsed3/UCL/522071,124.82446,-18.50602,499.00000
531001,Remainder of State/Territory,531,Remainder of State/Territory,53,Rural Balance,5,Western Australia,AUS,Australia,2523002.64080,https://linked.data.gov.au/dataset/asgsed3/UCL/531001,122.18922,-25.45972,
579997,Migratory,579,Migratory - Offshore - Shipping (WA),57,Migratory - Offshore - Shipping (WA),5,Western Australia,AUS,Australia,,https://linked.data.gov.au/dataset/asgsed3/UCL/579997,,,
599994,No usual address,599,No usual address (WA),59,No usual address (WA),5,Western Australia,AUS,Australia,,https://linked.data.gov.au/dataset/asgsed3/UCL/599994,,,
603001,Hobart,603,"100,000 to 249,999",60,Major Urban,6,Tasmania,AUS,Australia,237.26300,https://linked.data.gov.au/dataset/asgsed3/UCL/603001,147.34902,-42.84655,100000.00000
611001,Launceston,611,"50,000 to 99,999",61,Other Urban,6,Tasmania,AUS,Australia,95.10840,https://linked.data.gov.au/dataset/asgsed3/UCL/611001,147.13715,-41.43983,50000.00000
612001,Burnie,612,"20,000 to 49,999",61,Other Urban,6,Tasmania,AUS,Australia,31.34070,https://linked.data.gov.au/dataset/asgsed3/UCL/612001,145.89630,-41.06396,20000.00000
612002,Devonport,612,"20,000 to 49,999",61,Other Urban,6,Tasmania,AUS,Australia,32.13670,https://linked.data.gov.au/dataset/asgsed3/UCL/612002,146.34610,-41.19599,20000.00000
613001,Ulverstone,613,"10,000 to 19,999",61,Other Urban,6,Tasmania,AUS,Australia,17.05850,https://linked.data.gov.au/dataset/asgsed3/UCL/613001,146.18224,-41.15879,10000.00000
614001,Dodges Ferry,614,"5,000 to 9,999",61,Other Urban,6,Tasmania,AUS,Australia,12.94890,https://linked.data.gov.au/dataset/asgsed3/UCL/614001,147.63027,-42.85244,5000.00000
614002,New Norfolk,614,"5,000 to 9,999",61,Other Urban,6,Tasmania,AUS,Australia,10.69630,https://linked.data.gov.au/dataset/asgsed3/UCL/614002,147.05485,-42.77517,5000.00000
614003,Wynyard,614,"5,000 to 9,999",61,Other Urban,6,Tasmania,AUS,Australia,13.75510,https://linked.data.gov.au/dataset/asgsed3/UCL/614003,145.72765,-40.98979,5000.00000
615001,Beaconsfield,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,3.42440,https://linked.data.gov.au/dataset/asgsed3/UCL/615001,146.81524,-41.19970,4999.00000
615002,Beauty Point,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.69810,https://linked.data.gov.au/dataset/asgsed3/UCL/615002,146.81629,-41.15716,4999.00000
615003,Bridport,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,4.05310,https://linked.data.gov.au/dataset/asgsed3/UCL/615003,147.38888,-40.99875,4999.00000
615004,Cygnet,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.31410,https://linked.data.gov.au/dataset/asgsed3/UCL/615004,147.07714,-43.16093,4999.00000
615005,Deloraine,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,4.73950,https://linked.data.gov.au/dataset/asgsed3/UCL/615005,146.65655,-41.52570,4999.00000
615006,Evandale,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.41430,https://linked.data.gov.au/dataset/asgsed3/UCL/615006,147.24927,-41.56958,4999.00000
615007,Exeter,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,7.75130,https://linked.data.gov.au/dataset/asgsed3/UCL/615007,146.95899,-41.30838,4999.00000
615008,George Town,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,6.82970,https://linked.data.gov.au/dataset/asgsed3/UCL/615008,146.82828,-41.10644,4999.00000
615009,Hadspen,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.26700,https://linked.data.gov.au/dataset/asgsed3/UCL/615009,147.06591,-41.50452,4999.00000
615010,Huonville,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,5.80750,https://linked.data.gov.au/dataset/asgsed3/UCL/615010,147.05205,-43.02273,4999.00000
615011,Latrobe,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,6.34740,https://linked.data.gov.au/dataset/asgsed3/UCL/615011,146.42119,-41.23499,4999.00000
615012,Legana,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,14.16400,https://linked.data.gov.au/dataset/asgsed3/UCL/615012,147.05829,-41.36093,4999.00000
615013,Longford,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,6.30960,https://linked.data.gov.au/dataset/asgsed3/UCL/615013,147.12224,-41.60111,4999.00000
615014,Margate,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.98590,https://linked.data.gov.au/dataset/asgsed3/UCL/615014,147.26674,-43.03232,4999.00000
615015,Midway Point,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.12450,https://linked.data.gov.au/dataset/asgsed3/UCL/615015,147.52931,-42.79416,4999.00000
615016,Penguin,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,4.67260,https://linked.data.gov.au/dataset/asgsed3/UCL/615016,146.06995,-41.11986,4999.00000
615017,Perth,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.92050,https://linked.data.gov.au/dataset/asgsed3/UCL/615017,147.17043,-41.57127,4999.00000
615018,Port Sorell,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,9.60830,https://linked.data.gov.au/dataset/asgsed3/UCL/615018,146.53574,-41.14851,4999.00000
615019,Primrose Sands,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,7.68960,https://linked.data.gov.au/dataset/asgsed3/UCL/615019,147.66945,-42.88585,4999.00000
615020,Queenstown,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,3.05350,https://linked.data.gov.au/dataset/asgsed3/UCL/615020,145.55066,-42.08608,4999.00000
615021,Scottsdale,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,3.02660,https://linked.data.gov.au/dataset/asgsed3/UCL/615021,147.51205,-41.15816,4999.00000
615022,Sheffield,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,3.56620,https://linked.data.gov.au/dataset/asgsed3/UCL/615022,146.33221,-41.38388,4999.00000
615023,Smithton,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,9.07290,https://linked.data.gov.au/dataset/asgsed3/UCL/615023,145.12038,-40.85044,4999.00000
615024,Snug,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,2.55540,https://linked.data.gov.au/dataset/asgsed3/UCL/615024,147.26025,-43.07219,4999.00000
615025,Sorell,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,4.90750,https://linked.data.gov.au/dataset/asgsed3/UCL/615025,147.55737,-42.78189,4999.00000
615026,St Helens,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,4.62950,https://linked.data.gov.au/dataset/asgsed3/UCL/615026,148.25841,-41.33434,4999.00000
615027,Westbury,615,"4,999 or less",61,Other Urban,6,Tasmania,AUS,Australia,5.49040,https://linked.data.gov.au/dataset/asgsed3/UCL/615027,146.84025,-41.52929,4999.00000
621001,Bagdad,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,0.75040,https://linked.data.gov.au/dataset/asgsed3/UCL/621001,147.21928,-42.59985,500.00000
621002,Bicheno,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,3.05070,https://linked.data.gov.au/dataset/asgsed3/UCL/621002,148.29361,-41.87113,500.00000
621003,Campania,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,0.96210,https://linked.data.gov.au/dataset/asgsed3/UCL/621003,147.42031,-42.66573,500.00000
621004,Campbell Town,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,6.08450,https://linked.data.gov.au/dataset/asgsed3/UCL/621004,147.49347,-41.92788,500.00000
621005,Carrick,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.39200,https://linked.data.gov.au/dataset/asgsed3/UCL/621005,147.01054,-41.53230,500.00000
621006,Clifton Beach,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,7.35600,https://linked.data.gov.au/dataset/asgsed3/UCL/621006,147.52853,-42.98002,500.00000
621007,Cremorne,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,0.45230,https://linked.data.gov.au/dataset/asgsed3/UCL/621007,147.53028,-42.95587,500.00000
621008,Cressy,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.21470,https://linked.data.gov.au/dataset/asgsed3/UCL/621008,147.07935,-41.68633,500.00000
621009,Currie,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,4.14440,https://linked.data.gov.au/dataset/asgsed3/UCL/621009,143.85132,-39.92566,500.00000
621010,Dover,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,4.03990,https://linked.data.gov.au/dataset/asgsed3/UCL/621010,147.00259,-43.31920,500.00000
621011,Electrona,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,3.55810,https://linked.data.gov.au/dataset/asgsed3/UCL/621011,147.25652,-43.05397,500.00000
621012,Fern Tree,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,7.85440,https://linked.data.gov.au/dataset/asgsed3/UCL/621012,147.26402,-42.93265,500.00000
621013,Geeveston,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,3.08180,https://linked.data.gov.au/dataset/asgsed3/UCL/621013,146.92161,-43.16975,500.00000
621014,Gravelly Beach,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,5.99260,https://linked.data.gov.au/dataset/asgsed3/UCL/621014,146.96355,-41.28261,500.00000
621015,Grindelwald,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,5.91710,https://linked.data.gov.au/dataset/asgsed3/UCL/621015,147.00524,-41.35147,500.00000
621016,Howden,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,3.96840,https://linked.data.gov.au/dataset/asgsed3/UCL/621016,147.29911,-43.02046,500.00000
621017,Low Head,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.42370,https://linked.data.gov.au/dataset/asgsed3/UCL/621017,146.80090,-41.06797,500.00000
621018,Oatlands,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.55750,https://linked.data.gov.au/dataset/asgsed3/UCL/621018,147.36894,-42.30324,500.00000
621019,Orford,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,4.50370,https://linked.data.gov.au/dataset/asgsed3/UCL/621019,147.88039,-42.55494,500.00000
621020,Railton,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,4.01120,https://linked.data.gov.au/dataset/asgsed3/UCL/621020,146.42508,-41.34365,500.00000
621021,Ranelagh,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,2.04310,https://linked.data.gov.au/dataset/asgsed3/UCL/621021,147.03557,-43.01141,500.00000
621022,Richmond,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.09630,https://linked.data.gov.au/dataset/asgsed3/UCL/621022,147.43954,-42.73473,500.00000
621023,Rosebery,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,5.61130,https://linked.data.gov.au/dataset/asgsed3/UCL/621023,145.53125,-41.77725,500.00000
621024,Scamander,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,2.43620,https://linked.data.gov.au/dataset/asgsed3/UCL/621024,148.26057,-41.45594,500.00000
621025,South Arm,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,0.85190,https://linked.data.gov.au/dataset/asgsed3/UCL/621025,147.41366,-43.02993,500.00000
621026,Stanley,621,500 or more,62,Bounded Locality,6,Tasmania,AUS,Australia,1.88740,https://linked.data.gov.au/dataset/asgsed3/UCL/621026,145.29391,-40.76406,500.00000
